2023-03-07 18:19:37 [scrapy.utils.log] INFO: Scrapy 2.8.0 started (bot: product_scraper)
2023-03-07 18:19:37 [scrapy.utils.log] INFO: Versions: lxml 4.9.2.0, libxml2 2.9.12, cssselect 1.2.0, parsel 1.7.0, w3lib 2.1.1, Twisted 22.10.0, Python 3.10.10 (tags/v3.10.10:aad5f6a, Feb  7 2023, 17:20:36) [MSC v.1929 64 bit (AMD64)], pyOpenSSL 23.0.0 (OpenSSL 3.0.8 7 Feb 2023), cryptography 39.0.2, Platform Windows-10-10.0.19044-SP0
2023-03-07 18:19:53 [scrapy.utils.log] INFO: Scrapy 2.8.0 started (bot: product_scraper)
2023-03-07 18:19:53 [scrapy.utils.log] INFO: Versions: lxml 4.9.2.0, libxml2 2.9.12, cssselect 1.2.0, parsel 1.7.0, w3lib 2.1.1, Twisted 22.10.0, Python 3.10.10 (tags/v3.10.10:aad5f6a, Feb  7 2023, 17:20:36) [MSC v.1929 64 bit (AMD64)], pyOpenSSL 23.0.0 (OpenSSL 3.0.8 7 Feb 2023), cryptography 39.0.2, Platform Windows-10-10.0.19044-SP0
2023-03-07 18:19:53 [scrapy.crawler] INFO: Overridden settings:
{'BOT_NAME': 'product_scraper',
 'FEED_EXPORT_ENCODING': 'utf-8',
 'LOG_FILE': 'rj.log',
 'NEWSPIDER_MODULE': 'product_scraper.spiders',
 'REQUEST_FINGERPRINTER_IMPLEMENTATION': '2.7',
 'ROBOTSTXT_OBEY': True,
 'SPIDER_MODULES': ['product_scraper.spiders'],
 'TWISTED_REACTOR': 'twisted.internet.asyncioreactor.AsyncioSelectorReactor'}
2023-03-07 18:19:53 [asyncio] DEBUG: Using selector: SelectSelector
2023-03-07 18:19:53 [scrapy.utils.log] DEBUG: Using reactor: twisted.internet.asyncioreactor.AsyncioSelectorReactor
2023-03-07 18:19:53 [scrapy.utils.log] DEBUG: Using asyncio event loop: asyncio.windows_events._WindowsSelectorEventLoop
2023-03-07 18:19:53 [scrapy.extensions.telnet] INFO: Telnet Password: b0ee3c10113b25d5
2023-03-07 18:19:53 [scrapy.middleware] INFO: Enabled extensions:
['scrapy.extensions.corestats.CoreStats',
 'scrapy.extensions.telnet.TelnetConsole',
 'scrapy.extensions.logstats.LogStats']
2023-03-07 18:19:53 [scrapy.middleware] INFO: Enabled downloader middlewares:
['scrapy.downloadermiddlewares.robotstxt.RobotsTxtMiddleware',
 'scrapy.downloadermiddlewares.httpauth.HttpAuthMiddleware',
 'scrapy.downloadermiddlewares.downloadtimeout.DownloadTimeoutMiddleware',
 'scrapy.downloadermiddlewares.defaultheaders.DefaultHeadersMiddleware',
 'scrapy.downloadermiddlewares.useragent.UserAgentMiddleware',
 'scrapy.downloadermiddlewares.retry.RetryMiddleware',
 'scrapy.downloadermiddlewares.redirect.MetaRefreshMiddleware',
 'scrapy.downloadermiddlewares.httpcompression.HttpCompressionMiddleware',
 'scrapy.downloadermiddlewares.redirect.RedirectMiddleware',
 'scrapy.downloadermiddlewares.cookies.CookiesMiddleware',
 'scrapy.downloadermiddlewares.httpproxy.HttpProxyMiddleware',
 'scrapy.downloadermiddlewares.stats.DownloaderStats']
2023-03-07 18:19:53 [scrapy.middleware] INFO: Enabled spider middlewares:
['scrapy.spidermiddlewares.httperror.HttpErrorMiddleware',
 'scrapy.spidermiddlewares.offsite.OffsiteMiddleware',
 'scrapy.spidermiddlewares.referer.RefererMiddleware',
 'scrapy.spidermiddlewares.urllength.UrlLengthMiddleware',
 'scrapy.spidermiddlewares.depth.DepthMiddleware']
2023-03-07 18:19:53 [scrapy.middleware] INFO: Enabled item pipelines:
[]
2023-03-07 18:19:53 [scrapy.core.engine] INFO: Spider opened
2023-03-07 18:19:53 [scrapy.extensions.logstats] INFO: Crawled 0 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2023-03-07 18:19:53 [scrapy.extensions.telnet] INFO: Telnet console listening on 127.0.0.1:6023
2023-03-07 18:19:59 [scrapy.spidermiddlewares.urllength] INFO: Ignoring link (url length > 2083): https://www.renegadejuggling.com/index.php/%3Ch3%3EStage%20Balls%3C/h3%3E%20%3Cp%3EA%20stage%20ball%20is%20a%20hollow%20ball%20rotationally%20molded%20out%20of%20PVC,%20without%20any%20filling,%20so%20the%20total%20weight%20of%20the%20ball%20is%20made%20up%20by%20the%20weight%20of%20the%20balls%20shell%20only.%20The%20advantage%20of%20this%20ball%20is%20it%20is%20very%20durable,%20bright%20colored,%20water%20proof%20and%20has%20a%20lower%20cost%20that%20most%20other%20juggling%20balls.%20The%20main%20disadvantage%20of%20a%20stage%20ball%20is%20it%20will%20rolls%20away%20from%20you%20when%20dropped.%20%3Cul%3E%20%3Cli%3E%2062mm,%202.44%20inch,%20Stage%20Ball%20(75%20grams)%20This%20is%20the%20smallest%20size%202.44%20inches%20in%20diameter.%20This%20is%20a%20good%20size%20for%20adult%20doing%20numbers%20juggling%207-9%20balls,%20or%20for%20children%20under%204%20feet%20tall,%20i.e.%20small%20hands.%20For%20children%20they%20need%20to%20comfortably%20hold%20two%20balls%20in%20one%20hand.%20Some%20common%20sizes%20of%20balls%20to%20give%20you%20a%20idea%20of%20sizes;%20golf%20ball%2042.6%20mm%20racquet%20ball%2057%20mm%20and%20tennis%20ball%2065mm%20%3C/li%3E%20%3Cli%3E%2070mm,%202.75%20inch,%20Stage%20Ball%20(100%20grams)%20The%2070mm%20ball%20is%20just%20a%20bit%20smaller%20than%20a%20baseball%20(hard%2073mm)%20and%20it%20a%20nice%20size%20for%20adults%20doing%203-5%20balls,%20and%20are%20over%205.5%20feet%20tall.%20With%20a%20bit%20larger%20hands%20than%20the%20jugglers%20who%20fit%20the%2067%20mm%20ball.%20Or%20for%20all%20sized%20adults%20doing%20just%203%20ball%20juggling.%20In%20general%20larger%20sized%20balls%20look%20better%20for%203%20ball%20juggling,%20and%20since%20you%20only%20need%20to%20hold%20two%20in%20one%20hand%20to%20start%20juggling%20you%20can%20accommodate%20a%20larger%20sized%20ball.%20%3C/li%3E%20%3Cli%3E%2078mm,%203.07inch,%20Stage%20Ball%20(150%20grams)%20The%20is%20fairly%20large%20sized%20ball%20at%203.07%20inch%20(a%20hard%20baseball%20is%2073mm).%20It%20is%20a%20good%20size%20ball%20if%20you%20are%20at%20or%20near%206%20feet%20tall,%20with%20large%20hands.%20Smaller%20jugglers%20like%20this%20size%20ball%20for%203%20ball%20juggling%20but%20is%20generally%20to%20big%20to%20fit%203%20in%20one%20hand%20for%205%20ball%20juggling%20start.%20%3C/li%3E%20%3Cli%3E%2090%20mm,%203.54%20inch,%20Stage%20Ball%20(180%20grams)%20This%20sized%20ball%20is%20best%20for%203%20ball%20juggling%20as%20it%20is%20too%20big%20to%20hold%20three%20balls%20in%20one%20hand%20to%20use%20for%20five%20ball%20juggling.%20Most%20jugglers%20buy%20this%20ball%20for%20making%20home%20made%20contact%20poi%20sets,%20or%20to%20be%20used%20as%20a%20contact%20juggling.%20%3C/li%3E%20%3Cli%3E%20100mm,%203.93%20inch,%20Stage%20Ball%20(200%20and%20260%20grams)%20This%20sized%20ball%20is%20best%20for%203%20ball%20juggling%20as%20it%20is%20too%20big%20to%20hold%20three%20balls%20in%20one%20hand%20to%20use%20for%20five%20ball%20juggling.%20Most%20jugglers%20buy%20this%20ball%20for%20making%20home%20made%20contact%20poi%20sets,%20or%20to%20be%20used%20as%20a%20contact%20juggling.%20For%20contact%20juggling%20we%20also%20sell%20this%20ball%20in%20a%20260%20gram%20weight,%20as%20a%20heavier%20ball%20is%20better%20for%20contact%20juggling.%20%3Cli%3E%20130mm,%205.11%20inch%20Stag%20Ball%20(400%20grams)%20This%20ball%20is%20mostly%20used%20for%20single%20ball%20manipulation,%20or%20for%20modern%20dance%20manipulation,%20it%20could%20be%20used%20for%203%20ball%20juggling%20but%20it%20is%20too%20big%20and%20heavy%20for%20most%20toss%20juggling.%20%3C/li%3E%20%3C/ul%3E%20%3Cp%3ETo%20help%20you%20select%20the%20correct%20size%20of%20juggling%20balls,%20look%20at%20our%20Juggling%20Guide%20and%20Tips%20section%20listed%20in%20the%20bottom%20footer%20of%20the%20home%20page.%3C/p%3E%20/juggling-guides-tips/how-to-select-a-juggling-ball-size/ 
2023-03-07 18:19:59 [scrapy.spidermiddlewares.offsite] DEBUG: Filtered offsite request to 'www.youtube.com': <GET https://www.youtube.com/watch?v=gq8h7YmuGIk>
2023-03-07 18:19:59 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/play-sil-x-100mm> (referer: https://www.renegadejuggling.com/play-glitter-stage-balls-90mm)
2023-03-07 18:19:59 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/walking-globes-30-inch-diameter> (referer: https://www.renegadejuggling.com/quax-unicycles-and-parts/walking-globes/)
2023-03-07 18:19:59 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/sundia-echo-diabolo-ratchet-axle> (referer: https://www.renegadejuggling.com/will-roya-diabolo-instructional-dvd)
2023-03-07 18:19:59 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/printed-pu-beanbag-65mm> (referer: https://www.renegadejuggling.com/play-stage-ball-62mm)
2023-03-07 18:19:59 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/sundia-diabolo-handsticks> (referer: https://www.renegadejuggling.com/diabolo-whip-stick-string)
2023-03-07 18:19:59 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/spider-pro-line-20> (referer: https://www.renegadejuggling.com/spider-slack-line/)
2023-03-07 18:19:59 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/quax-luxus-18-inch-unicycle> (referer: https://www.renegadejuggling.com/quax-unicycles-and-parts/unicycles/)
2023-03-07 18:19:59 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/8-panel-suede-ball-70mm> (referer: https://www.renegadejuggling.com/play-stage-ball-70mm)
2023-03-07 18:19:59 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/white-pu-beanbag-72mm-six-panel> (referer: https://www.renegadejuggling.com/juggling-balls/beanbags-mmx-leatherballs/)
2023-03-07 18:19:59 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/quax-luxus-16-inch-unicycle> (referer: https://www.renegadejuggling.com/quax-unicycles-and-parts/unicycles/)
2023-03-07 18:19:59 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/walking-globes-48-inch-diameter> (referer: https://www.renegadejuggling.com/quax-unicycles-and-parts/walking-globes/)
2023-03-07 18:19:59 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/silicone-poi-knob-swivel> (referer: https://www.renegadejuggling.com/color-swirl-stage-balls-100mm)
2023-03-07 18:19:59 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/colored-acrylic-ball-76mm> (referer: https://www.renegadejuggling.com/draw-string-juggling-ball-bag)
2023-03-07 18:19:59 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/white-pu-beanbag-70mm-six-panel> (referer: https://www.renegadejuggling.com/play-stage-ball-70mm)
2023-03-07 18:19:59 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/play-sil-x-hybrid-75mm> (referer: https://www.renegadejuggling.com/juggling-balls/micro-bead-russian-ball-collection/)
2023-03-07 18:19:59 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/quax-giraffe-unicycle-aluminum> (referer: https://www.renegadejuggling.com/quax-unicycles-and-parts/unicycles/)
2023-03-07 18:19:59 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/swivel-split-ring> (referer: https://www.renegadejuggling.com/color-swirl-stage-balls-100mm)
2023-03-07 18:19:59 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/flair-1000ml-750ml-bottle> (referer: https://www.renegadejuggling.com/juggling-equipment/flair-bartending/)
2023-03-07 18:19:59 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/quax-muni-24-unicycle> (referer: https://www.renegadejuggling.com/quax-unicycles-and-parts/unicycles/)
2023-03-07 18:19:59 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/renegade-devil-stick> (referer: https://www.renegadejuggling.com/juggling-equipment/flower-sticks-and-devil-sticks/)
2023-03-07 18:19:59 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/quax-muni-starter-20-unicycle> (referer: https://www.renegadejuggling.com/quax-unicycles-and-parts/unicycles/)
2023-03-07 18:20:00 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/renegade-devil-stick-rock-maple> (referer: https://www.renegadejuggling.com/juggling-equipment/flower-sticks-and-devil-sticks/)
2023-03-07 18:20:00 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/quax-muni-19-inch-trials-unicycle> (referer: https://www.renegadejuggling.com/quax-unicycles-and-parts/unicycles/)
2023-03-07 18:20:00 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/renegade-logo-beaine> (referer: https://www.renegadejuggling.com/juggling-equipment/renegade-apparel-stickers/)
2023-03-07 18:20:00 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/sundia-evo-g3-tansparent> (referer: https://www.renegadejuggling.com/diabolo-led-props/diabolo/)
2023-03-07 18:20:00 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/qx-29-inch-rgb-mountian-unicycle> (referer: https://www.renegadejuggling.com/quax-unicycles-and-parts/unicycles/)
2023-03-07 18:20:00 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/qu-qx-36-inch-penny-farthings> (referer: https://www.renegadejuggling.com/quax-unicycles-and-parts/unicycles/)
2023-03-07 18:20:00 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/kendama-oxora-pearl-colors> (referer: https://www.renegadejuggling.com/juggling-equipment/kendama/)
2023-03-07 18:20:00 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/edge-line-50m-100m> (referer: https://www.renegadejuggling.com/spider-slack-line/)
2023-03-07 18:20:00 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/qx-muni-36-inch-rgb-black-unicycle> (referer: https://www.renegadejuggling.com/quax-unicycles-and-parts/unicycles/)
2023-03-07 18:20:00 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/clear-acrylic-juggling-balls-44mm-51mm-60mm-and-65mm> (referer: https://www.renegadejuggling.com/contact-juggling-and-isolation/colored-acrylic-contact-balls/)
2023-03-07 18:20:00 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/sundia-evolution-g2-fixed> (referer: https://www.renegadejuggling.com/diabolo-led-props/diabolo/)
2023-03-07 18:20:00 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/glow-club-led> (referer: https://www.renegadejuggling.com/juggling-clubs/led-juggling-clubs/)
2023-03-07 18:20:00 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/book-club-swinging-w-j-schatz> (referer: https://www.renegadejuggling.com/juggling-clubs/club-juggling-books-dvd/)
2023-03-07 18:20:00 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/ring-kendama-red> (referer: https://www.renegadejuggling.com/juggling-equipment/kendama/)
2023-03-07 18:20:00 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/sundia-evolution-g2-fixed-gold-edition> (referer: https://www.renegadejuggling.com/diabolo-led-props/diabolo/)
2023-03-07 18:20:00 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/henrys-cigar-box-raw-wood> (referer: https://www.renegadejuggling.com/juggling-equipment/cigar-boxes/)
2023-03-07 18:20:00 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/oval-quick-links> (referer: https://www.renegadejuggling.com/spider-slack-line/)
2023-03-07 18:20:00 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/au-ax-luxus-unicycle-seat> (referer: https://www.renegadejuggling.com/quax-unicycles-and-parts/unicycles/)
2023-03-07 18:20:00 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/glow-k-8-iclub-rgb-ir> (referer: https://www.renegadejuggling.com/juggling-clubs/led-juggling-clubs/)
2023-03-07 18:20:00 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/au-ax-luxus-unicycle-seat-flame> (referer: https://www.renegadejuggling.com/quax-unicycles-and-parts/unicycles/)
2023-03-07 18:20:00 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/play-juggling-torch> (referer: https://www.renegadejuggling.com/juggling-clubs/juggling-torches/)
2023-03-07 18:20:00 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/henrys-nite-flight-juggling-torch> (referer: https://www.renegadejuggling.com/juggling-clubs/juggling-torches/)
2023-03-07 18:20:00 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/qx-flat-saddle> (referer: https://www.renegadejuggling.com/quax-unicycles-and-parts/unicycles/)
2023-03-07 18:20:00 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/radfactor-hand-sticks-carbon-silicone-thick-49> (referer: https://www.renegadejuggling.com/juggling-equipment/flower-sticks-and-devil-sticks/)
2023-03-07 18:20:00 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/px3-hybrid-club-95mm> (referer: https://www.renegadejuggling.com/juggling-clubs/renegade-juggling-clubs/)
2023-03-07 18:20:00 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/colored-acrylic-ball-90mm> (referer: https://www.renegadejuggling.com/contact-juggling-and-isolation/colored-acrylic-contact-balls/)
2023-03-07 18:20:00 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/sundia-marble-diabolo> (referer: https://www.renegadejuggling.com/diabolo-led-props/diabolo/)
2023-03-07 18:20:00 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/renegade-club-95mm-plus-colored-rubber> (referer: https://www.renegadejuggling.com/juggling-clubs/renegade-juggling-clubs/)
2023-03-07 18:20:00 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/mouth-stick-ball-balancing> (referer: https://www.renegadejuggling.com/juggling-equipment/mouth-sticks-spinning-plates/)
2023-03-07 18:20:00 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/renegade-club-95mm> (referer: https://www.renegadejuggling.com/juggling-clubs/renegade-juggling-clubs/)
2023-03-07 18:20:01 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/radfactor-soarin-diabolo-triple-bearing> (referer: https://www.renegadejuggling.com/diabolo-led-props/diabolo/)
2023-03-07 18:20:01 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/au-ax-unicycle-saddle-handle-white> (referer: https://www.renegadejuggling.com/quax-unicycles-and-parts/unicycles/)
2023-03-07 18:20:01 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/henrys-delphin-long-decorated> (referer: https://www.renegadejuggling.com/juggling-clubs/henrys-juggling-clubs/)
2023-03-07 18:20:01 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/zeroq-unicycle-crank-110-136> (referer: https://www.renegadejuggling.com/quax-unicycles-and-parts/unicycles/)
2023-03-07 18:20:01 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/compendium-of-club-juggling> (referer: https://www.renegadejuggling.com/juggling-clubs/club-juggling-books-dvd/)
2023-03-07 18:20:01 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/ex1-sirius-wrapped-handle> (referer: https://www.renegadejuggling.com/juggling-clubs/play-px3-px4-juggling-clubs/)
2023-03-07 18:20:01 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/colored-acrylic-inner-ball-75mm> (referer: https://www.renegadejuggling.com/contact-juggling-and-isolation/colored-acrylic-contact-balls/)
2023-03-07 18:20:01 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/renegade-fire-dance-torch> (referer: https://www.renegadejuggling.com/juggling-clubs/juggling-torches/)
2023-03-07 18:20:01 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/zeroq-unicycle-crank-125-145> (referer: https://www.renegadejuggling.com/quax-unicycles-and-parts/unicycles/)
2023-03-07 18:20:01 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/bull-whips-five-foot-six-foot-shot-loaded> (referer: https://www.renegadejuggling.com/juggling-equipment/mouth-sticks-spinning-plates/)
2023-03-07 18:20:01 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/renegade-club-decorated-95mm> (referer: https://www.renegadejuggling.com/juggling-clubs/renegade-juggling-clubs/)
2023-03-07 18:20:01 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/play-px3-vegas> (referer: https://www.renegadejuggling.com/juggling-clubs/play-px3-px4-juggling-clubs/)
2023-03-07 18:20:01 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/radfactor-hand-sticks-wood-silicone-thick-49> (referer: https://www.renegadejuggling.com/juggling-equipment/flower-sticks-and-devil-sticks/)
2023-03-07 18:20:01 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/sundia-nimble-diabolo-fixed-axle> (referer: https://www.renegadejuggling.com/diabolo-led-props/diabolo/)
2023-03-07 18:20:01 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/gora-fire-prop-bag> (referer: https://www.renegadejuggling.com/fire-dance-poi/fire-staffs/)
2023-03-07 18:20:01 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/diabology-art-diabolo> (referer: https://www.renegadejuggling.com/juggling-equipment/juggling-books-and-dvds/)
2023-03-07 18:20:01 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/henrys-loop-training> (referer: https://www.renegadejuggling.com/juggling-clubs/henrys-juggling-clubs/)
2023-03-07 18:20:01 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/quax-unicycle-hub-square-taper-36> (referer: https://www.renegadejuggling.com/quax-unicycles-and-parts/unicycles/)
2023-03-07 18:20:01 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/play-px3-vegas-true-wrapped-handle> (referer: https://www.renegadejuggling.com/juggling-clubs/play-px3-px4-juggling-clubs/)
2023-03-07 18:20:01 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/henrys-circus-diabolo> (referer: https://www.renegadejuggling.com/diabolo-led-props/diabolo/)
2023-03-07 18:20:01 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/renegade-club-85mm> (referer: https://www.renegadejuggling.com/juggling-clubs/renegade-juggling-clubs/)
2023-03-07 18:20:01 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/renegade-club-85mm-colored-rubber> (referer: https://www.renegadejuggling.com/juggling-clubs/renegade-juggling-clubs/)
2023-03-07 18:20:01 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/q-axle-disk-hub-32> (referer: https://www.renegadejuggling.com/quax-unicycles-and-parts/unicycles/)
2023-03-07 18:20:01 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/henrys-vision-diabolo> (referer: https://www.renegadejuggling.com/diabolo-led-props/diabolo/)
2023-03-07 18:20:01 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/renegade-club-85mm-plus-plastic> (referer: https://www.renegadejuggling.com/juggling-clubs/renegade-juggling-clubs/)
2023-03-07 18:20:01 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/henrys-classic-short-training> (referer: https://www.renegadejuggling.com/juggling-clubs/henrys-juggling-clubs/)
2023-03-07 18:20:01 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/renegade-diabolo> (referer: https://www.renegadejuggling.com/diabolo-led-props/diabolo/)
2023-03-07 18:20:02 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/qu-qx-seat-post-rgb-31-clamp> (referer: https://www.renegadejuggling.com/quax-unicycles-and-parts/unicycles/)
2023-03-07 18:20:02 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/programmable-light-cartridge-led-glow-props> (referer: https://www.renegadejuggling.com/diabolo-led-props/glow-props-led/)
2023-03-07 18:20:02 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/qu-qx-seat-post-rgb-31> (referer: https://www.renegadejuggling.com/quax-unicycles-and-parts/unicycles/)
2023-03-07 18:20:02 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/reneagde-club-parts-85mm> (referer: https://www.renegadejuggling.com/juggling-clubs/renegade-juggling-clubs/)
2023-03-07 18:20:02 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/pre-cut-club-decoration-foil> (referer: https://www.renegadejuggling.com/juggling-clubs/renegade-juggling-clubs/)
2023-03-07 18:20:02 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/my-first-diabolo-bookstick-grinds-and-suicidescrazy-cradles-and-baffling-body-moves-two-hot-handle-totally-diaboloical> (referer: https://www.renegadejuggling.com/diabolo-led-props/diabolo/)
2023-03-07 18:20:02 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/club-replacement-parts> (referer: https://www.renegadejuggling.com/juggling-clubs/renegade-juggling-clubs/)
2023-03-07 18:20:02 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/meteor-instruction-book> (referer: https://www.renegadejuggling.com/fire-dance-poi/poi-balls-and-meteors/)
2023-03-07 18:20:02 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/reneagde-club-parts-95mm> (referer: https://www.renegadejuggling.com/juggling-clubs/renegade-juggling-clubs/)
2023-03-07 18:20:03 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/vinyl-tape-and-clear-tape-12-34-inch> (referer: https://www.renegadejuggling.com/juggling-clubs/renegade-juggling-clubs/)
2023-03-07 18:20:03 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/barge-cement-knob-glue> (referer: https://www.renegadejuggling.com/juggling-clubs/renegade-juggling-clubs/)
2023-03-07 18:20:03 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://www.renegadejuggling.com/renegade-holy-club> (referer: https://www.renegadejuggling.com/juggling-clubs/renegade-juggling-clubs/)
